-0.3168398439884186 0.0
-0.38794758915901184 -0.05312277004122734
-0.4336789846420288 -0.1063980683684349
-0.4763091802597046 -0.15699687600135803
-0.5139797925949097 -0.2041211575269699
-0.5472038388252258 -0.24740879237651825
-0.576355516910553 -0.28673383593559265
-0.6018645167350769 -0.32217085361480713
-0.624147355556488 -0.3539090156555176
-0.6435935497283936 -0.3822031617164612
-0.6605567336082458 -0.4073382019996643
-0.6753522157669067 -0.42960649728775024
-0.6882582306861877 -0.44929370284080505
-0.6995185613632202 -0.4666704833507538
-0.7093459367752075 -0.4819883108139038
-0.717925488948822 -0.4954772889614105
-0.725418210029602 -0.5073460936546326
-0.7319639325141907 -0.5177823901176453
-0.7376841902732849 -0.5269542336463928
-0.742684543132782 -0.5350111722946167
-0.747056782245636 -0.5420863032341003
-0.750880777835846 -0.5482973456382751
-0.7542260885238647 -0.5537484884262085
-0.7571531534194946 -0.5585317015647888
-0.7597147822380066 -0.5627280473709106
-0.7619569897651672 -0.5664091110229492
-0.7639198899269104 -0.5696375966072083
-0.7656384110450745 -0.5724689960479736
-0.7671433091163635 -0.5749518275260925
-0.7684611082077026 -0.5771288275718689
-0.7696152925491333 -0.579037606716156
-0.7706262469291687 -0.5807110667228699
-0.7715117335319519 -0.5821781754493713
-0.7722874283790588 -0.5834642648696899
-0.7729669809341431 -0.5845916867256165
-0.7735623717308044 -0.5855799913406372
-0.7740839719772339 -0.5864462852478027
-0.7745409607887268 -0.5872055888175964
-0.7749413847923279 -0.5878711342811584
-0.7752922177314758 -0.58845454454422
-0.7755996584892273 -0.5889658331871033
-0.7758690118789673 -0.5894140005111694
-0.7761050462722778 -0.5898067951202393
-0.7763119339942932 -0.5901510715484619
-0.7764931917190552 -0.5904527902603149
-0.7766520380973816 -0.5907172560691833
-0.7767912149429321 -0.5909489989280701
-0.7769131660461426 -0.5911521315574646
-0.7770200967788696 -0.5913301706314087
-0.7771137356758118 -0.5914862155914307
-0.7771958708763123 -0.5916229486465454
-0.7772678136825562 -0.5917428135871887
-0.7773308157920837 -0.591847836971283
-0.7773860692977905 -0.5919398665428162
-0.7774345278739929 -0.592020571231842
-0.777476966381073 -0.5920912623405457
-0.7775141596794128 -0.5921532511711121
-0.7775467038154602 -0.5922075510025024
-0.7775753140449524 -0.5922551155090332
-0.7776002883911133 -0.592296838760376
-0.7776222825050354 -0.5923333764076233
-0.7776414752006531 -0.5923654437065125
-0.7776583433151245 -0.5923935174942017
-0.777673065662384 -0.5924181342124939

